Record_ID,Timestamp,Container_ID,Shipment_ID,Product_Name,Origin_City,Destination_City,Temperature_C,Humidity_percentage,Vibration_Level,Travel_Distance_KM,Remaining_Distance_KM,Transit_Time_Hours,Shelf_Life_Remaining_Hours,Spoilage_Risk_percentage,Quality_Score,Product_Weight_KG,Market_Price_per_KG,Estimated_Revenue,Estimated_Loss,Arbitrage_Profit,Recommended_Action,Alert_Level
6719,52:00.7,CONT-7718,SHIP-11718,Mango,Pune,Delhi,12.51,68.55,6.66,771,669.56,16.25,103,40.19,59.81,1706,144,245664,98741.21,146922.79,Immediate Delivery,Yellow
3753,52:00.7,CONT-4752,SHIP-8752,Tomato,Hyderabad,Lucknow,,73.81,3,1442,573.79,27.84,107,72.3,27.7,4850,165,800250,578543.17,221706.83,Reroute,Red
15900,08:00.7,CONT-16899,SHIP-20899,Mango,Chennai,Mumbai,20.01,70.54,5.2,1040,316.55,18.33,90,57.24,42.76,2230,136,303280,173590.22,129689.78,Immediate Delivery,Yellow
16545,06:00.7,CONT-17544,SHIP-21544,Apple,Nagpur,Delhi,15.86,53.98,3.68,2179,1427.72,41.08,205,55.97,44.03,1638,177,289926,162269.74,127656.26,Immediate Delivery,Yellow
204,19:00.7,CONT-1203,SHIP-5203,Avocado,Chennai,Lucknow,19.45,61.83,3.47,367,292.79,7.84,201,46.33,53.67,2292,77,176484,81758.33,94725.67,Immediate Delivery,Yellow
22868,21:00.7,CONT-23867,SHIP-27867,Avocado,Hyderabad,Jaipur,13.04,,4.53,1686,915.07,30.45,194,51.24,48.76,1579,50,78950,40451.22,38498.78,Immediate Delivery,Yellow
20325,51:00.7,CONT-21324,SHIP-25324,Orange,Bengaluru,Kolkata,17.43,71.03,2.68,1413,421.64,22.5,216,54.77,45.23,1179,55,64845,35516.14,29328.86,Immediate Delivery,Yellow
27069,46:00.7,CONT-28068,SHIP-32068,Apple,Nagpur,Kolkata,,74.73,4.54,785,261,14.59,41,50,50,4052,170,688840,344409.7,344430.3,Immediate Delivery,Yellow
28681,54:00.7,CONT-29680,SHIP-33680,Potato,Bengaluru,Jaipur,,77.64,4.02,2112,690.65,42.14,213,83.71,16.29,3069,149,457281,382782.95,74498.05,Reroute,Red
4934,22:00.7,CONT-5933,SHIP-9933,Grapes,Nashik,Delhi,20.74,66.63,4.99,909,115.03,14.35,95,54.74,45.26,1235,89,109915,60169.63,49745.37,Immediate Delivery,Yellow
10007,15:00.7,CONT-11006,SHIP-15006,Potato,Bengaluru,Kolkata,16.15,78.31,3.58,1465,867.59,32.43,166,61.09,38.91,1111,80,88880,54296.9,34583.1,Immediate Delivery,Yellow
24032,59:00.7,CONT-25031,SHIP-29031,Avocado,Nashik,Lucknow,18.84,70.47,3.43,205,175.61,4.02,188,46.29,53.71,2060,88,181280,83915.91,97364.09,Immediate Delivery,Yellow
21579,48:00.7,CONT-22578,SHIP-26578,Potato,Nashik,Kolkata,,58.26,5.39,572,144.78,9.01,202,40.27,59.73,1172,92,107824,43419.64,64404.36,Immediate Delivery,Yellow
1231,58:00.7,CONT-2230,SHIP-6230,Apple,Nagpur,Lucknow,16.91,64.27,5.98,614,78.89,9.63,47,43.3,56.7,1858,68,126344,54703.96,71640.04,Immediate Delivery,Yellow
15797,53:00.7,CONT-16796,SHIP-20796,Apple,Bengaluru,Jaipur,18.82,57.36,4.01,1695,1517.82,30.88,35,57.1,42.9,2148,125,268500,153322.99,115177.01,Immediate Delivery,Yellow
19431,46:00.7,CONT-20430,SHIP-24430,Tomato,Chennai,Kolkata,21.49,,4.34,963,826.49,15.89,226,59.88,40.12,2673,123,328779,196877.1,131901.9,Immediate Delivery,Yellow
7958,15:00.7,CONT-8957,SHIP-12957,Orange,Pune,Lucknow,22.76,81.12,4.61,640,533.44,12.63,175,63.55,36.45,4854,102,495108,314655.21,180452.79,Immediate Delivery,Yellow
19300,58:00.7,CONT-20299,SHIP-24299,Tomato,Pune,Delhi,15.22,74.87,3.57,2243,158.03,35.09,55,59.44,40.56,2259,162,365958,217537.67,148420.33,Immediate Delivery,Yellow
28897,40:00.7,CONT-29896,SHIP-33896,Apple,Chennai,Kolkata,20.99,85.31,3.59,1488,592.34,26.64,170,70.09,29.91,2424,168,407232,285431.53,121800.47,Reroute,Red
27032,09:00.7,CONT-28031,SHIP-32031,Banana,Hyderabad,Ahmedabad,15.84,81.96,3.18,2396,1518.84,42.77,191,68.13,31.87,4684,103,482452,328699.71,153752.29,Immediate Delivery,Yellow
25781,22:00.7,CONT-26780,SHIP-30780,Banana,Hyderabad,Ahmedabad,13.75,37.85,4.9,2129,1365.63,43.1,230,46.51,53.49,4675,151,705925,328323.5,377601.5,Immediate Delivery,Yellow
4252,14:00.7,CONT-5251,SHIP-9251,Potato,Nagpur,Mumbai,19.14,58.07,3.61,1603,917.93,24.72,121,54.35,45.65,1425,60,85500,46467.15,39032.85,Immediate Delivery,Yellow
22496,15:00.7,CONT-23495,SHIP-27495,Banana,Pune,Jaipur,18.6,47.66,4.95,1501,567.86,24.19,115,48.78,51.22,1352,142,191984,93644.96,98339.04,Immediate Delivery,Yellow
15021,36:00.7,CONT-16020,SHIP-20020,Orange,Nashik,Delhi,15.29,61.96,3.78,1891,1056.1,29.1,117,50.83,49.17,1806,179,323274,164312.8,158961.2,Immediate Delivery,Yellow
13441,27:00.7,CONT-14440,SHIP-18440,Avocado,Nashik,Jaipur,15.75,71.89,2.76,383,225.86,5.61,82,41.63,58.37,2178,136,296208,123303.45,172904.55,Immediate Delivery,Yellow
22589,32:00.7,CONT-23588,SHIP-27588,Apple,Pune,Kolkata,16.12,78.23,4.23,2066,1825.58,34.4,223,62.18,37.82,3922,68,266696,165823.36,100872.64,Immediate Delivery,Yellow
12227,22:00.7,CONT-13226,SHIP-17226,Mango,Chennai,Delhi,18.08,75.8,5.28,1347,1162.09,20.3,44,56.66,43.34,1917,171,327807,185739.24,142067.76,Immediate Delivery,Yellow
19110,53:00.7,CONT-20109,SHIP-24109,Tomato,Nashik,Delhi,12.68,75.93,3.87,744,303.88,11.52,169,40.65,59.35,2515,59,148385,60312.38,88072.62,Immediate Delivery,Yellow
20675,37:00.7,CONT-21674,SHIP-25674,Potato,Hyderabad,Lucknow,20.04,65.7,6.33,1512,581.76,29.93,42,62.33,37.67,1190,175,208250,129795.68,78454.32,Immediate Delivery,Yellow
4335,40:00.7,CONT-5334,SHIP-9334,Orange,Pune,Lucknow,20.25,73.29,4.36,2053,1271.11,32.66,174,67.4,32.6,1675,173,289775,195318.73,94456.27,Immediate Delivery,Yellow
10745,10:00.7,CONT-11744,SHIP-15744,Orange,Chennai,Jaipur,18.78,62.83,4.56,1399,302.24,26.36,88,56.52,43.48,3714,91,337974,191025.45,146948.55,Immediate Delivery,Yellow
29553,56:00.7,CONT-30552,SHIP-34552,Orange,Chennai,Jaipur,26.6,68.84,3.05,1480,797.72,23.25,193,72.68,27.32,1316,119,156604,113816.55,42787.45,Reroute,Red
16768,27:00.7,CONT-17767,SHIP-21767,Avocado,Chennai,Mumbai,14.52,50.37,5.42,732,343.2,12.87,70,34.91,65.09,918,40,36720,12818.31,23901.69,Continue,Green
13681,16:00.7,CONT-14680,SHIP-18680,Tomato,Nashik,Lucknow,17.86,61.98,,1260,470.34,18.58,29,49.66,50.34,1559,145,226055,112258.78,113796.22,Immediate Delivery,Yellow
7486,47:00.7,CONT-8485,SHIP-12485,Banana,Hyderabad,Jaipur,18.85,63.02,4.15,1200,487.23,22.14,114,54.19,45.81,4560,125,570000,308882.1,261117.9,Immediate Delivery,Yellow
12946,33:00.7,CONT-13945,SHIP-17945,Potato,Bengaluru,Kolkata,16.66,70.27,3.17,1526,450.72,27.49,33,55.92,44.08,3190,72,229680,128447.77,101232.23,Immediate Delivery,Yellow
4887,45:00.7,CONT-5886,SHIP-9886,Banana,Hyderabad,Ahmedabad,14.61,66.39,4.86,2378,1254.78,38.98,227,57.17,42.83,2351,97,228047,130384.25,97662.75,Immediate Delivery,Yellow
858,42:00.7,CONT-1857,SHIP-5857,Banana,Bengaluru,Kolkata,19.78,64.55,2.13,1750,735.51,30.14,74,61.46,38.54,2092,128,267776,164585.37,103190.63,Immediate Delivery,Yellow
16755,41:00.7,CONT-17754,SHIP-21754,Banana,Chennai,Mumbai,12.93,77.09,4.21,1533,402.26,22.62,111,48.26,51.74,807,118,95226,45953.3,49272.7,Immediate Delivery,Yellow
6540,16:00.7,CONT-7539,SHIP-11539,Mango,Bengaluru,Lucknow,19.86,58.7,3.55,777,419.99,13.81,173,49.48,50.52,2147,84,180348,89233.18,91114.82,Immediate Delivery,Yellow
18946,54:00.7,CONT-19945,SHIP-23945,Avocado,Nagpur,Mumbai,16.75,79.01,5.06,1049,595.31,15.36,227,52.32,47.68,4380,134,586920,307087.17,279832.83,Immediate Delivery,Yellow
20186,56:00.7,CONT-21185,SHIP-25185,Orange,Hyderabad,Lucknow,24.53,79.15,2.57,1949,1460.22,28.23,194,75.65,24.35,2153,103,221759,167766.62,53992.38,Reroute,Red
21840,00:00.7,CONT-22839,SHIP-26839,Apple,Chennai,Jaipur,25.75,74.56,4.5,1018,116.34,15.03,235,68.35,31.65,3548,104,368992,252209.8,116782.2,Immediate Delivery,Yellow
24961,28:00.7,CONT-25960,SHIP-29960,Mango,Nagpur,Mumbai,19.8,55.7,4.59,308,96.64,6.49,120,43.78,56.22,4986,134,668124,292472.95,375651.05,Immediate Delivery,Yellow
12683,05:00.7,CONT-13682,SHIP-17682,Tomato,Nagpur,Jaipur,15.84,82.28,1.81,815,354.66,12.02,25,49.81,50.19,2888,167,482296,240243.53,242052.47,Immediate Delivery,Yellow
10540,57:00.7,CONT-11539,SHIP-15539,Tomato,Bengaluru,Jaipur,18.17,66.83,4.48,1826,196.42,31.69,227,60.09,39.91,1660,154,255640,153609.81,102030.19,Immediate Delivery,Yellow
8842,33:00.7,CONT-9841,SHIP-13841,Grapes,Pune,Jaipur,13.31,78.11,1,1940,1581.31,28.35,197,52.87,47.13,3904,67,261568,138291.35,123276.65,Immediate Delivery,Yellow
6860,09:00.7,CONT-7859,SHIP-11859,Banana,Nashik,Ahmedabad,24.46,70.84,4.55,1963,906.03,34.43,211,75.91,24.09,738,102,75276,57143.86,18132.14,Reroute,Red
10974,38:00.7,CONT-11973,SHIP-15973,Avocado,Bengaluru,Kolkata,17.55,78.23,2.33,2253,533.22,32.63,197,63.98,36.02,1286,60,77160,49366.05,27793.95,Immediate Delivery,Yellow
25018,36:00.7,CONT-26017,SHIP-30017,Potato,Nashik,Kolkata,23.13,60.47,3.7,686,201.37,12.09,222,55.71,44.29,3790,158,598820,333602.17,265217.83,Immediate Delivery,Yellow
10626,31:00.7,CONT-11625,SHIP-15625,Grapes,Chennai,Ahmedabad,21.51,67.61,3.84,298,209.45,6.33,211,51.87,48.13,1249,149,186101,96527,89574,Immediate Delivery,Yellow
955,39:00.7,CONT-1954,SHIP-5954,Banana,Bengaluru,Kolkata,14.59,72.52,4.52,465,123.54,7.09,41,40.43,59.57,3433,163,559579,226243.69,333335.31,Immediate Delivery,Yellow
7405,52:00.7,CONT-8404,SHIP-12404,Potato,Nagpur,Delhi,18.07,53,4.98,482,405.64,7.17,139,39.65,60.35,3031,48,145488,57684,87804,Continue,Green
5945,25:00.7,CONT-6944,SHIP-10944,Grapes,Nagpur,Kolkata,14.64,65.1,2.66,1905,437.02,36.21,129,55.06,44.94,4385,144,631440,347653.94,283786.06,Immediate Delivery,Yellow
17000,44:00.7,CONT-17999,SHIP-21999,Banana,Hyderabad,Jaipur,23.35,57.21,3.7,966,187.17,16.46,72,57.45,42.55,1269,81,102789,59056.75,43732.25,Immediate Delivery,Yellow
18960,25:00.7,CONT-19959,SHIP-23959,Mango,Nashik,Kolkata,17.7,56.37,2.64,1426,353.42,29.46,121,53.63,46.37,1347,151,203397,109087.52,94309.48,Immediate Delivery,Yellow
54,55:00.7,CONT-1053,SHIP-5053,Orange,Nagpur,Mumbai,20.42,87.35,3.64,2496,929.84,36.84,54,75.89,24.11,1900,134,254600,193208.73,61391.27,Reroute,Red
6411,59:00.7,CONT-7410,SHIP-11410,Avocado,Hyderabad,Jaipur,13.75,63.45,3.74,1775,218.48,34.97,95,51.85,48.15,2497,138,344586,178682.6,165903.4,Immediate Delivery,Yellow
19725,04:00.7,CONT-20724,SHIP-24724,Avocado,Bengaluru,Kolkata,18.72,60.54,3.3,1361,177.93,23.52,34,53.78,46.22,2372,112,265664,142868.01,122795.99,Immediate Delivery,Yellow
3517,33:00.7,CONT-4516,SHIP-8516,Banana,Nashik,Jaipur,18.91,50.05,4.71,1408,260.02,21.91,69,48.98,51.02,834,129,107586,52695.6,54890.4,Immediate Delivery,Yellow
19276,12:00.7,CONT-20275,SHIP-24275,Mango,Nashik,Delhi,12,70.92,3.13,313,215.84,6.06,160,33.99,66.01,1598,53,84694,28790.56,55903.44,Continue,Green
23466,11:00.7,CONT-24465,SHIP-28465,Tomato,Pune,Lucknow,15.39,75.15,4.54,1918,270.18,37.87,154,61.57,38.43,2550,68,173400,106757.21,66642.79,Immediate Delivery,Yellow
20030,25:00.7,CONT-21029,SHIP-25029,Apple,Nagpur,Delhi,21.56,68.84,1.45,821,279.23,12.2,100,55.99,44.01,2446,128,313088,175284.28,137803.72,Immediate Delivery,Yellow
22261,38:00.7,CONT-23260,SHIP-27260,Potato,Hyderabad,Kolkata,15.86,69.2,3.64,750,301.53,14.75,56,46.25,53.75,2951,151,445601,206083.96,239517.04,Immediate Delivery,Yellow
11749,15:00.7,CONT-12748,SHIP-16748,Mango,Bengaluru,Lucknow,12.59,56.47,5.27,1940,716.5,39.34,37,49.37,50.63,2455,69,169395,83638.09,85756.91,Immediate Delivery,Yellow
490,22:00.7,CONT-1489,SHIP-5489,Tomato,Nagpur,Delhi,24.28,58.98,3.31,243,72.46,4.05,194,52.58,47.42,3936,46,181056,95197.93,85858.07,Immediate Delivery,Yellow
13146,10:00.7,CONT-14145,SHIP-18145,Grapes,Bengaluru,Lucknow,19.22,53.59,3.06,1751,888.49,34.9,204,58.81,41.19,3729,82,305778,179829.19,125948.81,Immediate Delivery,Yellow
15936,00:00.7,CONT-16935,SHIP-20935,Tomato,Chennai,Kolkata,14.33,80.37,3.56,1912,201.16,31.14,198,57.48,42.52,3044,127,386588,222208.9,164379.1,Immediate Delivery,Yellow
18197,28:00.7,CONT-19196,SHIP-23196,Apple,Chennai,Mumbai,6.38,67.45,2.6,2404,1601.95,46.58,211,45.69,54.31,537,85,45645,20853.3,24791.7,Immediate Delivery,Yellow
29888,35:00.7,CONT-30887,SHIP-34887,Grapes,Pune,Kolkata,21.54,68.72,3.48,730,602.2,15.92,141,58.12,41.88,2790,79,220410,128108.74,92301.26,Immediate Delivery,Yellow
17375,24:00.7,CONT-18374,SHIP-22374,Potato,Nagpur,Mumbai,16.22,59.36,5.63,1225,238.26,18.86,187,45.5,54.5,3556,113,401828,182812.24,219015.76,Immediate Delivery,Yellow
29773,49:00.7,CONT-30772,SHIP-34772,Orange,Pune,Kolkata,22.7,65.28,3.01,1499,438.3,21.99,108,62.71,37.29,4827,58,279966,175570.98,104395.02,Immediate Delivery,Yellow
26336,26:00.7,CONT-27335,SHIP-31335,Mango,Chennai,Kolkata,15.27,82.19,3.29,1375,1130.84,29.77,104,59.27,40.73,516,177,91332,54130.76,37201.24,Immediate Delivery,Yellow
11706,10:00.7,CONT-12705,SHIP-16705,Grapes,Pune,Ahmedabad,21.4,70.91,3.79,461,165.07,7.02,199,53.37,46.63,2543,90,228870,122144.16,106725.84,Immediate Delivery,Yellow
2973,09:00.7,CONT-3972,SHIP-7972,Apple,Bengaluru,Mumbai,26.79,,3.9,1790,1265.05,34.22,237,82.92,17.08,3008,140,421120,349198.8,71921.2,Reroute,Red
27963,28:00.7,CONT-28962,SHIP-32962,Grapes,Pune,Delhi,16.08,66.24,6.83,2032,1547.67,35.74,93,58.1,41.9,4463,116,517708,300766.11,216941.89,Immediate Delivery,Yellow
2943,36:00.7,CONT-3942,SHIP-7942,Avocado,Nashik,Mumbai,16.43,60.73,3.32,1568,1169.5,33.75,224,55.4,44.6,541,56,30296,16783.88,13512.12,Immediate Delivery,Yellow
3164,49:00.7,CONT-4163,SHIP-8163,Tomato,Nagpur,Kolkata,15.1,55.5,3.84,863,148.52,16.82,127,40.48,59.52,3320,177,587640,237883.53,349756.47,Immediate Delivery,Yellow
21063,42:00.7,CONT-22062,SHIP-26062,Potato,Hyderabad,Ahmedabad,13.93,63.29,3.1,1664,853.58,28.63,150,48.35,51.65,3524,171,602604,291354.11,311249.89,Immediate Delivery,Yellow
2619,50:00.7,CONT-3618,SHIP-7618,Banana,Chennai,Jaipur,16.52,79.6,4.97,285,104.2,5.17,120,45.98,54.02,2214,144,318816,146586.89,172229.11,Immediate Delivery,Yellow
19997,15:00.7,CONT-20996,SHIP-24996,Tomato,Chennai,Delhi,13.67,74.61,4.47,1496,545.58,24.35,206,49.8,50.2,1492,143,213356,106240.8,107115.2,Immediate Delivery,Yellow
8236,43:00.7,CONT-9235,SHIP-13235,Potato,Hyderabad,Delhi,20.17,67.75,4.8,738,96.02,11.6,127,52.39,47.61,4429,164,726356,380522.59,345833.41,Immediate Delivery,Yellow
24256,18:00.7,CONT-25255,SHIP-29255,Banana,Pune,Jaipur,26.22,75.08,3.26,735,338.14,13.94,225,68.84,31.16,2483,164,407212,280319.38,126892.62,Immediate Delivery,Yellow
21715,51:00.7,CONT-22714,SHIP-26714,Grapes,Hyderabad,Delhi,15.63,65.7,2.09,1731,1184.97,35.59,177,56.9,43.1,3155,90,283950,161556.88,122393.12,Immediate Delivery,Yellow
11619,01:00.7,CONT-12618,SHIP-16618,Avocado,Nagpur,Jaipur,19.1,69.21,,1782,1480.21,29.82,227,61.77,38.23,2702,170,459340,283754.54,175585.46,Immediate Delivery,Yellow
20177,41:00.7,CONT-21176,SHIP-25176,Banana,Bengaluru,Mumbai,20.53,64.52,4.36,958,470.2,19.16,198,56.36,43.64,1909,164,313076,176461.8,136614.2,Immediate Delivery,Yellow
11764,17:00.7,CONT-12763,SHIP-16763,Mango,Chennai,Mumbai,17.72,78.45,4.64,1894,1304.23,36.87,138,66.95,33.05,1380,118,162840,109018.91,53821.09,Immediate Delivery,Yellow
11578,46:00.7,CONT-12577,SHIP-16577,Avocado,Nashik,Lucknow,15.73,76.18,3.85,662,496.27,12.64,101,47.52,52.48,4665,115,536475,254944.69,281530.31,Immediate Delivery,Yellow
2855,46:00.7,CONT-3854,SHIP-7854,Mango,Nashik,Jaipur,24.04,72.98,4.75,437,264.81,7.25,90,59.63,40.37,4668,75,350100,208768.72,141331.28,Immediate Delivery,Yellow
3440,32:00.7,CONT-4439,SHIP-8439,Avocado,Chennai,Ahmedabad,10.42,68.81,1.28,1695,1448.66,36.07,203,48,52,4259,98,417382,200333.05,217048.95,Immediate Delivery,Yellow
1893,25:00.7,CONT-2892,SHIP-6892,Tomato,Hyderabad,Mumbai,22.26,70.02,2.91,1542,1335.92,25.12,153,65.6,34.4,4888,84,410592,269342.21,141249.79,Immediate Delivery,Yellow
29763,42:00.7,CONT-30762,SHIP-34762,Avocado,Chennai,Ahmedabad,12.57,84.55,6.44,1103,588.89,22.86,235,50.67,49.33,4150,74,307100,155620.97,151479.03,Immediate Delivery,Yellow
29284,07:00.7,CONT-30283,SHIP-34283,Apple,Nashik,Jaipur,16.66,90.91,5.79,659,528.29,11.26,166,54.44,45.56,2760,85,234600,127705.28,106894.72,Immediate Delivery,Yellow
21640,41:00.7,CONT-22639,SHIP-26639,Mango,Chennai,Ahmedabad,22.71,70.98,5.51,2106,1200.44,33.86,88,72.13,27.87,3209,75,240675,173609.35,67065.65,Reroute,Red
15769,38:00.7,CONT-16768,SHIP-20768,Apple,Chennai,Mumbai,25.5,44.42,4.84,517,347.05,9.04,177,52.18,47.82,570,84,47880,24986.15,22893.85,Immediate Delivery,Yellow
21552,16:00.7,CONT-22551,SHIP-26551,Apple,Hyderabad,Delhi,27.05,79.22,4.2,352,66.41,5.77,35,67.25,32.75,873,56,48888,32878.6,16009.4,Immediate Delivery,Yellow
13007,49:00.7,CONT-14006,SHIP-18006,Banana,Pune,Ahmedabad,15.08,64.66,3.79,1114,761.67,21.67,148,47.02,52.98,1721,67,115307,54221.25,61085.75,Immediate Delivery,Yellow
11768,43:00.7,CONT-12767,SHIP-16767,Avocado,Chennai,Delhi,18,47.97,6.32,1601,802.6,23.88,119,47.51,52.49,973,87,84651,40215.29,44435.71,Immediate Delivery,Yellow
22845,49:00.7,CONT-23844,SHIP-27844,Potato,Bengaluru,Mumbai,30.69,72.57,3.33,2003,628.93,32.23,60,87.75,12.25,4779,58,277182,243218.23,33963.77,Reroute,Red
17890,09:00.7,CONT-18889,SHIP-22889,Tomato,Bengaluru,Delhi,14.84,63.31,4.85,1296,328.57,21.79,198,46.07,53.93,3201,125,400125,184347.68,215777.32,Immediate Delivery,Yellow
23676,05:00.7,CONT-24675,SHIP-28675,Potato,Pune,Kolkata,26.35,65.55,3.24,1114,646.18,18.44,110,67.99,32.01,3640,46,167440,113838.72,53601.28,Immediate Delivery,Yellow
671,44:00.7,CONT-1670,SHIP-5670,Avocado,Hyderabad,Lucknow,20.33,65.04,3.18,1501,499.9,21.5,236,57.58,42.42,1672,120,200640,115535.3,85104.7,Immediate Delivery,Yellow
29436,05:00.7,CONT-30435,SHIP-34435,Banana,Hyderabad,Delhi,22.51,56.43,5.64,2218,1048.98,35.12,27,66.66,33.34,3281,138,452778,301839.79,150938.21,Immediate Delivery,Yellow
15241,49:00.7,CONT-16240,SHIP-20240,Grapes,Chennai,Mumbai,19.3,65.48,3.47,330,292.24,6,137,46.39,53.61,1245,67,83415,38696.37,44718.63,Immediate Delivery,Yellow
14897,51:00.7,CONT-15896,SHIP-19896,Tomato,Hyderabad,Jaipur,15.86,59.24,4.46,480,43.33,8.36,59,38.43,61.57,870,163,141810,54501.9,87308.1,Continue,Green
9472,41:00.7,CONT-10471,SHIP-14471,Orange,Bengaluru,Ahmedabad,21.9,66.26,1.5,490,42.2,7.6,189,52.87,47.13,3241,87,281967,149082.12,132884.88,Immediate Delivery,Yellow
27539,28:00.7,CONT-28538,SHIP-32538,Apple,Bengaluru,Lucknow,17.5,46.77,3.69,2384,1519.68,49.91,219,61.66,38.34,4227,149,629823,388344.53,241478.47,Immediate Delivery,Yellow
898,08:00.7,CONT-1897,SHIP-5897,Orange,Chennai,Kolkata,20.91,64.84,6.26,901,144.47,14.73,117,54.59,45.41,987,57,56259,30711.85,25547.15,Immediate Delivery,Yellow
3307,21:00.7,CONT-4306,SHIP-8306,Mango,Nagpur,Mumbai,10.11,69.36,3.73,213,85.12,3.67,237,28.16,71.84,1164,110,128040,36051.15,91988.85,Continue,Green
8027,51:00.7,CONT-9026,SHIP-13026,Tomato,Nagpur,Mumbai,13.68,76.93,4.61,1922,1338.89,31.77,33,55.19,44.81,1230,139,170970,94354.47,76615.53,Immediate Delivery,Yellow
22624,37:00.7,CONT-23623,SHIP-27623,Tomato,Nagpur,Jaipur,14.35,59.5,5.13,1216,273.61,21.14,173,43.18,56.82,2519,60,151140,65268.57,85871.43,Immediate Delivery,Yellow
10859,42:00.7,CONT-11858,SHIP-15858,Apple,Chennai,Ahmedabad,19.57,60.49,4.05,2206,1937.59,46.85,66,69.45,30.55,580,151,87580,60821.76,26758.24,Immediate Delivery,Yellow
2891,20:00.7,CONT-3890,SHIP-7890,Potato,Bengaluru,Mumbai,19.09,78.86,6.13,223,37.51,3.69,77,49.94,50.06,4749,122,579378,289358.74,290019.26,Immediate Delivery,Yellow
22388,44:00.7,CONT-23387,SHIP-27387,Grapes,Nashik,Delhi,20.66,68.71,3.67,1702,145.78,37.38,76,69.23,30.77,3370,71,239270,165644.95,73625.05,Immediate Delivery,Yellow
24124,15:00.7,CONT-25123,SHIP-29123,Banana,Nashik,Kolkata,15.14,56.3,4.06,1364,731.27,27.76,185,47.45,52.55,2044,172,351568,166819.94,184748.06,Immediate Delivery,Yellow
26482,54:00.7,CONT-27481,SHIP-31481,Tomato,Hyderabad,Ahmedabad,14.64,69.24,5.02,1560,321.04,26.5,228,50.87,49.13,1681,75,126075,64132.07,61942.93,Immediate Delivery,Yellow
14395,21:00.7,CONT-15394,SHIP-19394,Banana,Chennai,Jaipur,26.57,64.1,4.14,1957,1153.71,34.27,87,77.33,22.67,4323,87,376101,290851.47,85249.53,Reroute,Red
25388,00:00.7,CONT-26387,SHIP-30387,Avocado,Hyderabad,Delhi,21.39,74.16,4.15,2494,473.39,43.45,140,76.51,23.49,3944,110,433840,331932.96,101907.04,Reroute,Red
25811,14:00.7,CONT-26810,SHIP-30810,Tomato,Nagpur,Lucknow,19.67,51.15,3.86,273,142.25,4.67,156,40.59,59.41,3055,103,314665,127731.53,186933.47,Immediate Delivery,Yellow
8398,01:00.7,CONT-9397,SHIP-13397,Apple,Chennai,Mumbai,21.31,57.29,4.01,1700,475.6,26.87,65,59.67,40.33,4390,115,504850,301219.33,203630.67,Immediate Delivery,Yellow
14006,15:00.7,CONT-15005,SHIP-19005,Tomato,Nashik,Mumbai,20.81,61.92,4.78,1746,142.07,27.06,153,60.62,39.38,2567,174,446658,270756.21,175901.79,Immediate Delivery,Yellow
16387,18:00.7,CONT-17386,SHIP-21386,Potato,Nagpur,Delhi,13.13,54.99,4.83,1000,633.13,21.2,165,38.97,61.03,4666,,489930,190939.14,298990.86,Continue,Green
14163,44:00.7,CONT-15162,SHIP-19162,Grapes,Pune,Lucknow,14.79,68.95,3.57,2433,1903.4,35.63,196,56.54,43.46,3082,136,419152,236988.38,182163.62,Immediate Delivery,Yellow
11997,10:00.7,CONT-12996,SHIP-16996,Potato,Chennai,Jaipur,10.69,57.91,4.16,902,86.39,13.28,168,30.5,69.5,2567,156,400452,122153.11,278298.89,Continue,Green
635,04:00.7,CONT-1634,SHIP-5634,Mango,Nagpur,Kolkata,17.97,61.9,3.07,2158,1159.22,32.77,147,58.36,41.64,1392,151,210192,122675.06,87516.94,Immediate Delivery,Yellow
12509,32:00.7,CONT-13508,SHIP-17508,Apple,Nagpur,Mumbai,16.9,63,3.73,298,80.83,6.46,189,40.88,59.12,2091,105,219555,89760.4,129794.6,Immediate Delivery,Yellow
22464,24:00.7,CONT-23463,SHIP-27463,Avocado,Hyderabad,Jaipur,17.96,47.3,2.87,1812,1161.15,26.48,206,48.73,51.27,3170,159,504030,245635.58,258394.42,Immediate Delivery,Yellow
16916,18:00.7,CONT-17915,SHIP-21915,Grapes,Chennai,Lucknow,26.85,64.34,4.45,1584,954.41,33.7,78,77.67,22.33,2122,45,95490,74164.13,21325.87,Reroute,Red
28162,24:00.7,CONT-29161,SHIP-33161,Avocado,Bengaluru,Kolkata,20.04,66.78,4.02,2162,1004.46,37.1,101,67.06,32.94,576,128,73728,49440.31,24287.69,Immediate Delivery,Yellow
24566,45:00.7,CONT-25565,SHIP-29565,Orange,Nagpur,Ahmedabad,18.8,78.1,2.11,494,363.59,10.56,192,53.17,46.83,935,59,55165,29332.55,25832.45,Immediate Delivery,Yellow
28212,11:00.7,CONT-29211,SHIP-33211,Apple,Pune,Mumbai,17.88,58.87,5.41,2497,2016.06,50.64,124,67.7,32.3,3464,175,606200,410374.24,195825.76,Immediate Delivery,Yellow
6477,07:00.7,CONT-7476,SHIP-11476,Grapes,Nashik,Ahmedabad,21.98,61.57,4.67,2002,1448.08,40.84,109,71.08,28.92,3096,60,185760,132038.83,53721.17,Reroute,Red
15170,01:00.7,CONT-16169,SHIP-20169,Orange,Chennai,Lucknow,14.2,54.97,2.93,661,575.23,10.21,148,34.51,65.49,2471,116,286636,98930.11,187705.89,Continue,Green
